DATE;Mapped_GCK;Sales_EUR
22.02.2021;#5;0
09.02.2021;#3;0
05.02.2021;#3;0
19.06.2021;#1;0
20.06.2021;#1;0
16.02.2021;#12;0
04.02.2021;#14;0
19.02.2021;#13;5163
17.02.2021;#13;0
21.06.2021;#1;0
23.02.2021;#8;0
24.02.2021;#8;596946,21
25.02.2021;#8;0
19.02.2021;#20;461
14.06.2019;#16;43153,1
04.06.2019;#16;-4087
07.06.2019;#16;974,24
14.06.2019;#36;1760,36
05.06.2019;#5;0
12.06.2019;#11;0
13.06.2019;#11;0
11.06.2019;#11;0
10.06.2019;#16;500
27.06.2019;#6;0
26.06.2019;#6;9824
20.06.2019;#8;72218,3
21.06.2019;#4;6826,01
25.06.2019;#4;0
18.06.2019;#4;0
13.06.2019;#5;0
25.06.2019;#5;0
07.06.2019;#5;0
27.06.2019;#3;0
22.06.2021;#1;0
23.06.2021;#1;562249,66
24.06.2021;#1;0
25.06.2021;#1;0
26.06.2021;#1;0
25.06.2019;#14;0
01.07.2019;#12;21318,48
11.06.2019;#9;0
03.06.2019;#8;0
04.06.2019;#20;0
26.06.2019;#13;3501,68
28.06.2019;#13;5285,28
09.10.2020;#5;0
21.04.2022;#16;0
27.06.2021;#1;0
25.04.2022;#36;0
28.04.2022;#11;0
04.04.2022;#6;0
27.04.2022;#4;85584,36
22.04.2022;#4;61395,82
01.04.2022;#4;0
15.04.2022;#4;48998,14
05.04.2022;#4;0
21.12.2021;#13;0
10.12.2021;#9;7315
10.12.2021;#13;8717,6
22.12.2021;#13;1728
13.12.2021;#13;0
09.12.2021;#13;0
21.12.2021;#12;0
30.12.2021;#13;2145
15.12.2021;#13;0
30.12.2021;#8;257027,97
17.12.2021;#8;680166,8
27.12.2021;#8;0
20.07.2021;#5;0
21.07.2021;#11;0
30.07.2021;#3;2182372,59
16.07.2021;#6;17573,5
05.07.2021;#6;0
20.07.2021;#4;0
14.07.2021;#4;0
09.07.2021;#5;470487,48
13.07.2021;#5;0
26.07.2021;#3;0
21.07.2021;#3;0
27.07.2021;#3;0
12.07.2021;#8;0
16.07.2021;#36;9810,6
14.07.2021;#20;0
16.07.2021;#20;358,93
28.06.2021;#1;463617,93
29.06.2021;#1;0
16.07.2021;#12;95841
29.07.2021;#12;0
08.07.2021;#14;0
30.07.2021;#13;1203,6
12.07.2021;#14;0
19.07.2021;#12;0
30.07.2021;#8;310652,31
19.07.2021;#8;0
26.11.2020;#16;0
17.11.2020;#16;0
06.11.2020;#16;0
13.11.2020;#11;21200
09.11.2020;#11;0
26.11.2020;#11;42542,35
04.11.2020;#11;0
20.11.2020;#16;0
18.11.2020;#5;0
26.11.2020;#6;87589,19
20.11.2020;#4;92488,67
25.11.2020;#4;0
26.11.2020;#12;68756
11.11.2020;#3;0
30.06.2021;#1;795397,2
01.07.2021;#1;32032343,74
02.07.2021;#1;-21942,84
03.07.2021;#1;0
27.11.2020;#12;0
20.11.2020;#12;62318
06.11.2020;#12;0
27.11.2020;#20;0
27.11.2020;#8;0
11.11.2020;#9;0
11.11.2020;#13;0
20.11.2020;#13;4203,8
26.11.2020;#20;0
30.11.2020;#13;3973,76
18.11.2020;#8;0
04.11.2020;#8;0
13.11.2020;#20;146
16.03.2020;#20;0
04.07.2021;#1;0
05.07.2021;#1;0
11.03.2020;#12;0
24.03.2020;#12;5150
05.03.2020;#12;0
13.03.2020;#14;6725,7
09.03.2020;#13;0
27.03.2020;#8;298796,74
24.07.2020;#16;9953
30.07.2020;#11;0
09.07.2020;#11;0
31.07.2020;#11;0
31.07.2020;#3;3220225,04
12.07.2020;#6;0
08.07.2020;#6;0
27.07.2020;#4;0
08.07.2020;#5;0
11.07.2020;#5;0
23.07.2020;#5;0
15.07.2020;#5;0
21.07.2020;#3;0
28.07.2020;#3;0
03.07.2020;#3;0
06.07.2021;#1;0
29.07.2020;#12;-720
16.07.2020;#12;0
10.07.2020;#14;14793
04.08.2020;#9;0
09.07.2020;#8;0
30.07.2020;#8;0
12.05.2020;#16;14400
25.05.2020;#16;64852,71
20.05.2020;#16;0
08.05.2020;#11;0
12.05.2020;#11;0
22.05.2020;#11;79529,12
20.05.2020;#11;0
02.06.2020;#11;0
25.05.2020;#6;0
12.05.2020;#36;0
19.05.2020;#4;0
18.05.2020;#4;0
11.05.2020;#5;0
23.05.2020;#3;0
08.05.2020;#20;0
28.05.2020;#12;0
07.07.2021;#1;0
28.05.2020;#14;0
22.05.2020;#13;1025,82
04.05.2020;#8;0
18.05.2020;#8;0
21.05.2020;#5;0
19.08.2019;#5;-3688,24
26.08.2019;#36;0
20.08.2019;#8;0
20.08.2019;#5;0
15.08.2019;#11;0
12.08.2019;#5;0
22.08.2019;#6;0
23.08.2019;#4;41009,93
09.08.2019;#4;24783,56
09.08.2019;#5;2269970,75
27.08.2019;#5;0
29.08.2019;#5;0
06.08.2019;#20;0
16.08.2019;#13;19497,6
29.08.2019;#3;0
12.08.2019;#3;0
15.08.2019;#3;0
08.07.2021;#1;0
09.07.2021;#1;1108772,53
07.08.2019;#12;0
06.08.2019;#12;0
04.03.2020;#8;0
11.06.2019;#8;0
06.06.2019;#8;0
18.06.2019;#8;0
22.05.2019;#16;0
21.05.2019;#16;16057,6
15.05.2019;#5;0
08.05.2019;#11;0
28.05.2019;#11;74288
21.05.2019;#11;0
03.06.2019;#11;0
17.05.2019;#6;8115,77
09.05.2019;#6;0
15.05.2019;#4;0
08.05.2019;#4;0
24.05.2019;#5;0
08.05.2019;#3;0
10.07.2021;#1;0
11.07.2021;#1;0
20.05.2019;#14;0
10.05.2019;#9;103,4
15.05.2019;#9;0
09.05.2019;#13;0
12.07.2021;#1;0
31.05.2019;#13;-8,59
05.06.2019;#14;0
24.05.2019;#12;0
31.05.2019;#14;-48,6
17.05.2019;#14;0
28.05.2019;#8;153193,19
06.05.2019;#36;0
05.03.2019;#16;0
27.03.2019;#36;5416,49
20.03.2019;#11;0
22.03.2019;#6;275296,98
21.03.2019;#6;0
05.03.2019;#6;0
14.03.2019;#4;0
27.03.2019;#4;81687,99
20.03.2019;#4;0
26.03.2019;#4;0
06.03.2019;#5;0
29.03.2019;#3;2083875,22
13.03.2019;#3;0
26.03.2019;#3;0
13.07.2021;#1;0
14.07.2021;#1;0
15.07.2021;#1;0
12.03.2019;#13;0
15.03.2019;#13;4862
14.03.2019;#8;0
20.03.2019;#8;0
16.08.2019;#9;4000
07.08.2019;#8;0
12.08.2019;#13;0
16.07.2021;#1;1083025,91
23.08.2019;#8;122411,85
14.08.2019;#8;0
26.08.2019;#8;0
05.08.2019;#8;0
12.08.2019;#6;0
08.08.2019;#8;0
17.07.2021;#1;0
19.07.2021;#1;0
20.07.2021;#1;0
21.07.2021;#1;0
22.07.2021;#1;0
23.07.2021;#1;884313,47
24.07.2021;#1;0
26.07.2021;#1;0
27.07.2021;#1;0
28.07.2021;#1;584411,58
29.07.2021;#1;0
30.07.2021;#1;1459079,82
31.07.2021;#1;0
01.08.2021;#1;31789422,59
02.08.2021;#1;-100,31
03.08.2021;#1;64835,18
04.08.2021;#1;0
05.08.2021;#1;0
06.08.2021;#1;0
01.02.2022;#4;0
11.02.2022;#13;18034,5
14.02.2022;#8;0
07.08.2021;#1;0
09.08.2021;#1;0
11.02.2022;#11;502892
24.02.2022;#11;13493,32
22.02.2022;#11;0
04.02.2022;#16;0
17.02.2022;#6;0
07.02.2022;#4;0
25.02.2022;#4;0
11.02.2022;#3;2894474,34
08.02.2022;#4;0
16.02.2022;#4;0
04.02.2022;#3;0
14.02.2022;#36;0
28.02.2022;#20;126,5
28.02.2022;#13;5184
11.02.2022;#20;115
11.02.2022;#14;1410
10.08.2021;#1;0
08.02.2022;#11;0
24.02.2022;#3;5112400,45
15.02.2022;#3;0
25.02.2022;#6;0
22.12.2021;#16;38258,5
02.12.2021;#16;3641,27
13.12.2021;#16;3608,62
11.08.2021;#1;0
12.08.2021;#1;0
13.08.2021;#1;1651920,07
14.08.2021;#1;0
16.08.2021;#1;0
09.12.2021;#12;0
17.12.2021;#9;1900
22.12.2021;#5;3204714,6
16.12.2021;#11;0
04.01.2022;#11;0
14.12.2021;#4;0
30.12.2021;#5;2545431,72
15.12.2021;#5;0
20.12.2021;#4;0
16.12.2021;#3;0
09.12.2021;#3;0
15.12.2021;#3;0
14.12.2021;#3;0
16.07.2021;#16;20704
21.07.2021;#16;0
22.04.2021;#5;0
03.05.2021;#36;0
12.04.2021;#11;0
07.04.2021;#11;0
04.05.2021;#16;0
13.04.2021;#5;0
06.04.2021;#16;0
29.04.2021;#6;0
04.05.2021;#4;0
03.05.2021;#4;-2833,92
26.04.2021;#5;0
06.04.2021;#5;-341515,12
05.05.2021;#5;0
07.04.2021;#3;0
21.04.2021;#3;0
01.04.2021;#3;33920,23
22.04.2021;#3;0
03.04.2021;#3;0
17.08.2021;#1;0
18.08.2021;#1;0
11.03.2021;#16;0
19.08.2021;#1;0
07.08.2021;#16;89130
02.08.2021;#16;0
27.08.2021;#16;14137,41
01.09.2021;#16;0
13.08.2021;#3;5765452,26
27.08.2021;#36;0
31.08.2021;#5;391205
11.08.2021;#11;0
02.09.2021;#11;0
05.08.2021;#11;0
31.08.2021;#3;1637914,87
13.08.2021;#5;4382144,7
24.08.2021;#6;209919,34
20.08.2021;#4;49558,64
17.08.2021;#4;0
25.08.2021;#4;0
18.08.2021;#4;0
03.08.2021;#5;72039,09
02.09.2021;#3;0
20.08.2021;#3;1928452,35
19.08.2021;#3;0
30.08.2021;#3;0
17.08.2021;#3;0
23.08.2021;#3;0
24.08.2021;#20;214,5
20.08.2021;#12;5400
01.09.2021;#9;-28,8
04.08.2021;#20;0
02.08.2021;#12;-1139,25
19.08.2021;#9;0
25.08.2021;#13;0
24.08.2021;#14;0
13.08.2021;#8;312193,63
05.08.2021;#8;0
25.08.2021;#8;0
13.08.2021;#36;9233,4
23.08.2021;#36;0
10.08.2021;#3;-1076,95
06.08.2021;#12;0
10.08.2021;#8;0
22.04.2022;#3;1386629,4
27.04.2022;#3;3888224
28.04.2022;#3;0
20.08.2021;#1;605286,39
21.08.2021;#1;0
23.08.2021;#1;0
04.04.2022;#13;0
21.04.2022;#13;0
12.04.2022;#13;0
08.04.2022;#13;2643,84
28.04.2022;#8;0
01.04.2022;#5;-5000
20.04.2022;#8;0
28.04.2022;#5;0
29.04.2022;#36;885
12.04.2022;#5;0
19.04.2022;#8;0
21.04.2022;#36;0
21.01.2022;#6;72134,84
25.01.2022;#4;0
12.01.2022;#5;0
25.01.2022;#5;0
10.01.2022;#5;0
11.01.2022;#5;0
26.01.2022;#3;0
31.01.2022;#8;443237,92
21.01.2022;#13;6363
11.01.2022;#20;0
24.01.2022;#13;5825
18.01.2022;#8;0
10.01.2022;#12;0
18.01.2022;#12;0
21.01.2022;#36;0
21.01.2022;#3;4787626,88
24.08.2021;#1;503070,48
27.01.2022;#13;2692,5
12.03.2021;#16;78611,16
10.03.2021;#16;28311,75
13.03.2021;#11;0
06.03.2021;#11;0
05.03.2021;#11;0
27.03.2021;#11;0
25.08.2021;#1;0
12.03.2021;#3;4569320,28
31.03.2021;#6;94956,2
24.03.2021;#6;0
01.03.2021;#4;-2574,83
29.03.2021;#4;49098,37
30.03.2021;#5;0
08.03.2021;#5;0
30.03.2021;#3;0
14.03.2021;#3;0
08.03.2021;#20;0
26.08.2021;#1;0
27.08.2021;#1;1094276,89
28.08.2021;#1;0
29.08.2021;#1;0
31.03.2021;#12;42751,73
04.03.2021;#12;0
23.06.2021;#11;23520
11.06.2021;#11;212202,18
16.06.2021;#11;0
30.06.2021;#3;1339908,05
18.06.2021;#6;165337,45
21.06.2021;#6;0
18.06.2021;#4;65951,66
17.06.2021;#4;0
16.06.2021;#4;0
02.06.2021;#4;-1615,49
07.06.2021;#4;0
09.06.2021;#5;0
21.06.2021;#3;0
16.06.2021;#3;0
07.06.2021;#3;0
15.06.2021;#3;0
24.06.2021;#3;0
08.06.2021;#20;0
09.06.2021;#9;0
12.06.2021;#3;0
30.08.2021;#1;0
31.08.2021;#1;602106,13
01.09.2021;#1;30932715,48
02.09.2021;#1;-125560,07
08.06.2021;#12;0
03.09.2021;#1;0
11.06.2021;#12;59184
02.07.2021;#12;-449,4
04.09.2021;#1;0
02.07.2021;#8;0
03.06.2021;#36;0
08.06.2021;#4;0
06.09.2021;#1;0
03.03.2022;#16;0
07.09.2021;#1;0
31.03.2022;#12;25980
15.03.2022;#12;0
16.03.2022;#11;0
30.03.2022;#11;0
25.03.2022;#16;0
30.03.2022;#6;0
17.03.2022;#6;0
22.03.2022;#4;0
11.03.2022;#4;84657,87
25.03.2022;#4;0
03.03.2022;#5;0
31.03.2022;#11;0
27.03.2022;#5;0
23.03.2022;#3;0
19.03.2022;#3;0
05.03.2022;#3;0
04.03.2022;#8;-2168,25
31.03.2022;#14;0
16.03.2022;#14;0
16.03.2022;#12;0
14.03.2022;#14;0
04.03.2022;#13;0
26.03.2022;#9;0
21.03.2022;#8;0
14.03.2022;#12;0
08.09.2021;#1;0
09.09.2021;#1;0
10.09.2021;#1;0
11.09.2021;#1;0
30.03.2022;#8;0
12.09.2021;#1;0
13.09.2021;#1;905259,09
14.09.2021;#1;0
15.09.2021;#1;0
16.09.2021;#1;0
17.09.2021;#1;691322,97
28.01.2020;#16;268044,12
22.01.2020;#16;0
12.07.2019;#16;1229
12.07.2019;#11;172678
10.07.2019;#11;0
29.07.2019;#16;55100
12.07.2019;#5;1046057,1
03.07.2019;#6;0
19.07.2019;#5;1460781,54
04.07.2019;#4;0
02.07.2019;#4;0
01.07.2019;#5;0
02.08.2019;#5;-13578,95
24.07.2019;#3;3058864,55
30.07.2019;#3;0
02.08.2019;#3;-25705,8
09.07.2019;#3;0
21.07.2019;#3;0
18.09.2021;#1;0
19.09.2021;#1;0
25.07.2019;#9;0
09.07.2019;#12;0
22.07.2019;#14;0
24.07.2019;#13;2451,8
02.07.2019;#12;0
26.07.2019;#20;0
26.07.2019;#14;0
11.07.2019;#12;0
22.07.2019;#13;0
19.07.2019;#12;0
24.07.2019;#12;0
11.07.2019;#8;0
23.07.2019;#8;0
25.07.2019;#8;0
01.08.2019;#8;0
16.07.2019;#8;0
08.07.2019;#36;0
11.07.2019;#6;0
04.12.2019;#16;0
10.12.2019;#16;0
23.12.2019;#5;6306660,05
09.12.2019;#8;0
02.01.2020;#11;450858
19.12.2019;#6;0
20.12.2019;#4;0
23.12.2019;#4;54208,29
05.12.2019;#5;0
11.12.2019;#8;0
30.12.2019;#5;0
10.12.2019;#3;0
27.12.2019;#3;0
20.09.2021;#1;0
27.12.2019;#12;0
04.12.2019;#12;0
04.12.2019;#20;0
16.12.2019;#8;0
19.12.2019;#8;0
02.01.2020;#8;10018,96
18.12.2019;#8;358333,08
03.12.2019;#8;0
06.12.2019;#8;0
05.12.2019;#8;0
22.10.2019;#5;0
02.10.2019;#11;-9153,22
17.10.2019;#11;0
10.10.2019;#11;0
21.10.2019;#11;0
31.10.2019;#16;0
11.10.2019;#16;0
23.10.2019;#6;0
31.10.2019;#6;509903,57
14.10.2019;#6;0
21.10.2019;#6;0
24.10.2019;#4;23502,73
30.10.2019;#4;0
23.10.2019;#4;0
28.10.2019;#5;0
31.10.2019;#5;2097326,1
05.11.2019;#3;0
28.10.2019;#3;0
18.10.2019;#3;0
21.09.2021;#1;0
22.09.2021;#1;0
21.10.2019;#9;0
01.10.2019;#13;0
10.10.2019;#8;0
18.10.2019;#8;0
22.10.2019;#36;0
11.07.2019;#4;0
08.10.2019;#5;0
04.10.2019;#4;0
24.10.2019;#3;3311958,47
23.09.2021;#1;1610677,5
07.10.2019;#8;0
04.11.2019;#8;0
28.11.2019;#16;0
24.01.2022;#16;0
24.09.2021;#1;0
20.02.2020;#16;0
25.09.2021;#1;0
16.11.2021;#16;113166,34
25.11.2021;#16;14375
26.09.2021;#1;0
27.09.2021;#1;0
28.09.2021;#1;1043003,39
29.09.2021;#1;0
30.11.2021;#12;14050
08.11.2021;#12;0
23.11.2021;#12;189993,95
02.12.2021;#11;0
20.11.2021;#11;0
10.11.2021;#11;0
30.11.2021;#3;4806818,11
29.11.2021;#6;0
23.11.2021;#6;598,05
02.11.2021;#6;0
24.11.2021;#6;0
10.11.2021;#4;0
17.11.2021;#4;0
04.11.2021;#4;0
22.11.2021;#4;0
14.11.2021;#4;0
29.11.2021;#5;0
23.11.2021;#3;3686187,73
03.11.2021;#5;-44924,31
01.11.2021;#3;0
12.11.2021;#9;12757,5
11.11.2021;#13;0
25.11.2021;#13;0
16.11.2021;#8;0
04.11.2021;#12;0
01.12.2021;#8;6175,75
30.09.2021;#1;1221468,22
01.10.2021;#1;41127988,02
08.12.2020;#12;0
15.12.2020;#12;0
22.12.2020;#14;0
08.12.2020;#8;0
04.01.2021;#13;2040,2
09.12.2020;#8;0
04.01.2021;#8;6423,29
28.01.2021;#16;23880
11.01.2021;#16;0
01.02.2021;#5;8510594,25
07.01.2021;#11;0
09.01.2021;#11;0
05.01.2021;#16;0
09.01.2021;#16;0
20.01.2021;#6;0
27.01.2021;#6;0
28.01.2021;#4;0
01.02.2021;#4;326287,25
25.01.2021;#4;0
22.01.2021;#5;0
14.01.2021;#5;0
11.01.2021;#5;0
08.01.2021;#3;0
02.02.2021;#3;0
11.01.2021;#3;0
02.10.2021;#1;0
03.10.2021;#1;0
04.10.2021;#1;-68013,23
21.01.2021;#12;0
27.01.2021;#12;0
29.01.2021;#9;0
25.01.2021;#13;0
14.01.2021;#14;0
29.01.2021;#8;0
14.01.2021;#8;0
05.01.2021;#36;0
02.02.2021;#8;0
07.01.2021;#36;0
22.01.2020;#5;0
22.01.2020;#36;0
20.01.2020;#11;0
27.01.2020;#11;2450
16.01.2020;#11;0
16.01.2020;#5;0
29.01.2020;#6;0
07.02.2020;#6;0
04.02.2020;#6;0
21.01.2020;#4;0
15.01.2020;#4;0
24.01.2020;#5;0
27.01.2020;#3;537325,09
13.01.2020;#3;0
30.01.2020;#5;0
20.01.2020;#3;0
05.10.2021;#1;0
06.10.2021;#1;764,45
07.10.2021;#1;0
08.10.2021;#1;0
09.10.2021;#1;0
11.10.2021;#1;0
12.10.2021;#1;0
13.10.2021;#1;0
14.10.2021;#1;0
24.01.2020;#13;0
22.01.2020;#14;0
21.01.2020;#36;0
28.01.2020;#12;0
10.01.2020;#14;2955,22
31.01.2020;#8;114185,71
10.01.2020;#8;205,9
27.01.2020;#8;4006,1
12.01.2020;#8;0
04.02.2020;#8;0
06.02.2020;#8;-205,9
23.06.2020;#5;2049317,85
03.06.2020;#11;0
19.06.2020;#11;50695
30.06.2020;#11;256193
01.06.2020;#11;0
18.06.2020;#11;0
22.06.2020;#5;0
11.06.2020;#3;2989426,45
23.06.2020;#3;1255780,41
23.06.2020;#6;171965,13
04.06.2020;#6;0
18.06.2020;#4;0
17.06.2020;#5;0
17.06.2020;#3;0
28.06.2020;#3;0
15.10.2021;#1;0
16.10.2021;#1;0
17.10.2021;#1;0
09.06.2020;#9;0
29.06.2020;#12;0
08.06.2020;#13;0
02.06.2020;#12;40986,53
23.06.2020;#13;7642,8
11.06.2020;#9;0
03.06.2020;#8;0
16.06.2020;#8;0
01.07.2020;#8;1443
05.06.2020;#8;0
02.07.2020;#8;0
05.07.2020;#8;0
06.10.2020;#5;0
18.09.2020;#36;34938,15
11.09.2020;#36;6379,93
09.09.2020;#5;0
18.09.2020;#11;394527,87
16.09.2020;#11;0
29.12.2020;#5;0
25.01.2021;#6;0
30.01.2020;#11;0
18.10.2021;#1;0
12.01.2020;#5;0
22.06.2020;#3;0
10.06.2020;#8;0
02.06.2020;#36;0
15.09.2020;#5;0
17.09.2020;#11;0
23.09.2020;#11;1306575,62
04.09.2020;#11;0
04.09.2020;#6;0
04.09.2020;#4;0
17.09.2020;#4;0
09.09.2020;#4;0
16.09.2020;#4;0
21.09.2020;#4;0
07.09.2020;#4;0
18.09.2020;#4;86820,87
14.09.2020;#5;0
21.09.2020;#5;0
07.09.2020;#5;0
02.09.2020;#8;0
07.09.2020;#3;0
01.09.2020;#3;0
08.09.2020;#3;0
19.10.2021;#1;0
20.10.2021;#1;0
21.10.2021;#1;0
10.09.2020;#14;0
18.09.2020;#13;4595,05
23.09.2020;#20;371,7
11.09.2020;#13;7086,18
25.09.2020;#20;0
02.10.2020;#12;0
08.09.2020;#8;0
02.10.2020;#8;0
18.11.2019;#16;0
21.11.2019;#5;0
26.11.2019;#5;0
27.11.2019;#6;21251,95
18.11.2019;#4;0
29.11.2019;#4;36080,47
17.11.2019;#4;0
20.11.2019;#5;0
29.11.2019;#5;1960370,82
29.11.2019;#3;1484397,31
14.11.2019;#3;0
22.10.2021;#1;0
26.11.2019;#12;0
21.11.2019;#12;0
18.11.2019;#12;0
21.11.2019;#13;0
25.11.2019;#36;0
21.11.2019;#9;0
15.11.2019;#9;15744
03.01.2019;#5;-68223,7
03.12.2018;#5;0
04.01.2019;#11;0
05.12.2018;#11;0
28.12.2018;#6;651274,17
05.12.2018;#6;0
19.12.2018;#6;0
04.12.2018;#6;0
12.12.2018;#6;0
18.12.2018;#6;95076,21
04.01.2019;#6;0
11.12.2018;#4;0
05.12.2018;#5;0
11.12.2018;#3;0
17.12.2018;#3;0
07.12.2018;#20;0
23.10.2021;#1;0
27.12.2018;#12;0
25.10.2021;#1;0
26.10.2021;#1;0
27.10.2021;#1;0
28.10.2021;#1;0
13.12.2018;#8;0
04.12.2018;#13;0
19.12.2018;#14;0
28.12.2018;#13;13972,92
19.12.2018;#8;0
14.12.2018;#12;0
20.12.2018;#20;0
18.12.2018;#13;550
11.12.2018;#8;0
21.12.2018;#8;65800,77
20.12.2018;#9;0
18.01.2019;#16;147818,89
14.01.2019;#16;0
22.01.2019;#36;0
05.02.2019;#11;0
21.01.2019;#11;0
14.01.2019;#11;0
04.02.2019;#11;0
11.01.2019;#11;115950
11.01.2019;#6;2715,8
10.01.2019;#5;0
03.01.2019;#36;0
22.01.2019;#3;0
29.10.2021;#1;3422274,62
30.10.2021;#1;0
01.11.2021;#1;29912291,68
10.01.2019;#12;0
29.01.2019;#9;1154
24.01.2019;#12;0
31.01.2019;#9;0
24.01.2019;#9;0
03.01.2019;#12;0
05.02.2019;#20;0
28.01.2019;#8;0
17.01.2019;#8;0
01.01.2019;#8;0
29.01.2019;#36;1644,13
08.01.2019;#8;0
18.11.2019;#8;0
02.11.2021;#1;23632,06
09.09.2021;#14;0
29.09.2021;#12;0
16.09.2021;#13;0
07.09.2021;#6;0
23.09.2021;#9;0
30.09.2021;#13;1493,25
19.09.2021;#14;0
04.10.2021;#8;0
15.09.2021;#8;0
10.09.2021;#5;0
06.09.2021;#8;0
20.09.2021;#5;0
20.04.2020;#8;0
23.04.2020;#5;2641714,35
29.04.2020;#36;0
10.04.2020;#11;7124
27.04.2020;#11;0
29.04.2020;#6;0
17.04.2020;#4;26582,45
16.04.2020;#4;0
27.04.2020;#5;0
10.04.2020;#3;1914833,16
06.04.2020;#5;0
06.05.2020;#5;0
02.04.2020;#3;-23471,4
15.04.2020;#3;0
09.04.2020;#3;0
07.05.2020;#3;0
22.04.2020;#20;0
03.11.2021;#1;-55771,55
04.11.2021;#1;0
02.04.2020;#12;0
01.04.2020;#13;0
30.04.2020;#13;1775,45
29.04.2020;#12;0
05.05.2020;#9;0
20.04.2020;#12;0
08.04.2020;#12;0
28.04.2020;#8;64838,8
01.04.2020;#8;9589,46
26.08.2020;#16;-581
23.09.2019;#11;86898
30.09.2019;#11;1251240,51
04.09.2019;#11;0
19.09.2019;#11;0
20.09.2019;#16;0
26.09.2019;#5;2858748,38
23.09.2019;#6;21482,33
20.09.2019;#6;7340,16
25.09.2019;#6;0
03.09.2019;#6;0
13.09.2019;#6;92667
09.09.2019;#6;0
27.09.2019;#4;0
10.09.2019;#4;0
18.09.2019;#3;0
16.09.2019;#5;0
20.09.2019;#3;4172911,92
04.09.2019;#3;0
24.09.2019;#3;0
19.09.2019;#3;0
17.09.2019;#3;-1263
19.09.2019;#20;0
04.09.2019;#20;0
07.09.2019;#3;0
19.09.2019;#12;0
06.09.2019;#12;0
20.09.2019;#9;6160,96
16.09.2019;#13;0
24.09.2019;#13;0
20.09.2019;#13;0
25.09.2019;#12;0
25.09.2019;#13;0
30.09.2019;#12;5408,6
13.09.2019;#14;1410
04.09.2019;#9;0
13.09.2019;#20;334
11.09.2019;#8;0
10.09.2019;#8;0
23.09.2019;#36;6288,06
28.09.2019;#8;0
09.10.2019;#16;0
26.02.2019;#5;3172385,28
18.02.2019;#3;0
05.11.2021;#1;0
06.11.2021;#1;0
08.11.2021;#1;0
11.02.2019;#12;0
08.02.2019;#5;53179,26
26.02.2019;#13;0
28.02.2019;#14;0
05.03.2019;#9;0
21.02.2019;#12;0
19.02.2019;#8;0
13.02.2019;#8;0
11.02.2019;#5;0
22.02.2019;#5;0
18.02.2019;#5;0
21.11.2018;#5;0
26.11.2018;#5;0
29.11.2018;#5;0
15.11.2018;#5;0
01.11.2018;#5;0
29.11.2018;#6;0
16.11.2018;#3;1762442,82
13.11.2018;#3;0
01.11.2018;#3;0
23.11.2018;#20;1410,46
09.11.2021;#1;0
10.11.2021;#1;0
11.11.2021;#1;0
29.11.2018;#12;0
09.11.2018;#12;0
15.11.2018;#14;0
14.11.2018;#8;0
06.11.2018;#8;0
15.11.2018;#8;0
23.11.2018;#36;2743,2
13.11.2018;#6;0
15.11.2018;#36;0
26.10.2019;#16;19800
12.11.2021;#1;1625067,02
29.05.2021;#16;0
13.05.2021;#16;97704
20.05.2021;#16;0
11.05.2021;#16;0
26.05.2021;#5;0
31.05.2021;#6;217
07.05.2021;#6;0
24.05.2021;#4;5260,95
25.05.2021;#5;0
18.05.2021;#5;0
20.05.2021;#5;0
22.05.2021;#3;0
05.05.2021;#3;0
27.05.2021;#9;3276
13.11.2021;#1;0
14.11.2021;#1;0
21.05.2021;#13;3455
03.05.2021;#12;0
05.05.2021;#12;0
06.05.2021;#9;0
12.05.2021;#13;0
21.05.2021;#14;2183,85
18.05.2021;#8;0
25.05.2021;#8;0
07.05.2021;#8;0
01.05.2021;#8;0
04.05.2021;#36;0
15.11.2021;#1;0
16.11.2021;#1;0
17.11.2021;#1;0
18.11.2021;#1;0
19.11.2021;#1;832106,13
20.11.2021;#1;0
04.01.2021;#16;0
05.01.2021;#11;0
02.12.2020;#11;0
14.12.2020;#4;0
16.12.2020;#4;0
08.12.2020;#4;0
07.12.2020;#3;0
22.12.2020;#3;0
14.12.2020;#20;0
09.12.2020;#9;0
21.08.2020;#5;25154,91
27.08.2020;#36;5610,2
19.08.2020;#36;0
31.08.2020;#11;0
02.08.2020;#6;0
12.08.2020;#4;0
24.08.2020;#5;1325806,74
17.08.2020;#5;0
31.08.2020;#8;163400,49
12.08.2020;#3;0
03.08.2020;#3;0
06.08.2020;#8;0
22.11.2021;#1;0
23.11.2021;#1;332177,21
18.08.2020;#12;0
21.08.2020;#14;2687,4
19.08.2020;#20;0
24.11.2021;#1;0
26.08.2020;#14;0
31.08.2020;#9;0
21.08.2020;#8;199449,8
13.08.2020;#8;0
11.08.2020;#8;0
03.08.2020;#8;0
19.09.2019;#16;5489,8
11.02.2019;#16;25120,64
12.02.2019;#36;0
27.02.2019;#20;0
05.03.2019;#11;0
13.02.2019;#11;0
14.02.2019;#6;0
05.03.2019;#4;0
07.02.2019;#4;0
28.11.2018;#16;59275
05.11.2018;#16;199677,5
29.11.2018;#16;0
07.11.2018;#16;47026,2
21.11.2018;#11;0
28.11.2018;#6;439280,3
21.11.2018;#6;0
08.11.2018;#4;0
26.11.2018;#4;0
20.11.2018;#4;0
29.10.2018;#3;3062056,93
05.10.2018;#3;0
01.10.2018;#3;0
26.10.2018;#3;0
12.10.2018;#3;0
